block_id,route_id,trip_headsign,service_id,shape_id,trip_id
b_2231,23,Downtown,a_merged_998635,2311,549743
b_2235,23,Downtown,a_merged_998635,2311,549742
b_8005,200,iXpress to Ainslie Terminal,muwtf_merged_998639,20011,548063
a_1232,12,To Conestoga Mall,muwtf_merged_998634,1201,504377
a_2532,25,Queen South to Downtown via Westheights,muwtf_merged_998634,2512,502719
a_2532,25,Queen South to Downtown via Westheights,muwtf_merged_998634,2512,502718
a_1034,17,Heritage Park,muwtf_merged_998634,1700,502249
a_1033,17,Heritage Park,muwtf_merged_998634,1700,502248
a_2532,25,Queen South to Downtown,muwtf_merged_998634,2511,502713
a_2534,25,Queen South to Downtown,muwtf_merged_998634,2511,502712
a_2581,25,Queen South to Downtown,muwtf_merged_998634,2511,502711
a_2582,25,Queen South to Downtown,muwtf_merged_998634,2511,502710
a_2532,25,Queen South to Downtown via Westheights,muwtf_merged_998634,2512,502717
a_2532,25,Queen South to Downtown via Westheights,muwtf_merged_998634,2512,502716
a_2532,25,Queen South to Downtown via Westheights,muwtf_merged_998634,2512,502715
a_2534,25,Queen South to Downtown,muwtf_merged_998634,2511,502714
a_932,5,Uptown,muwtf_merged_998634,511,503048
a_934,5,Uptown,muwtf_merged_998634,511,503049
a_1242,12,To Conestoga Mall,muwtf_merged_998634,1201,504376
a_934,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503599
a_933,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503592
a_1382,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503593
a_936,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503590
a_1381,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503591
a_934,5,Uptown,muwtf_merged_998634,511,503044
a_933,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503597
a_933,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503594
a_1241,9,Lakeshore to Conestoga Mall,muwtf_merged_998634,911,503595
a_1244,12,To Conestoga Mall,muwtf_merged_998634,1201,504375
b_5433,62,Woodside,muwtf_merged_998639,6200,548291
b_5432,62,Woodside,muwtf_merged_998639,6200,548292
b_5431,62,Woodside,muwtf_merged_998639,6200,548293
b_5433,62,Woodside,muwtf_merged_998639,6200,548294
b_5432,62,Woodside,muwtf_merged_998639,6200,548295
b_5431,62,Woodside,muwtf_merged_998639,6200,548296
b_5433,62,Woodside,muwtf_merged_998639,6200,548297
b_5432,62,Woodside,muwtf_merged_998639,6200,548298
b_5431,62,Woodside,muwtf_merged_998639,6200,548299
b_5332,53,Ainslie St. Terminal,a_merged_998635,5311,550819
b_5331,53,Ainslie St. Terminal,a_merged_998635,5311,550818
a_1283,12,To Conestoga Mall,a_merged_998630,1201,507754
b_2582,25,Queen South,muwtf_merged_998639,2501,545949
a_1235,12,To Conestoga Mall,a_merged_998630,1201,507755
b_2235,23,Fairview Park,muwtf_merged_998639,2302,544514
b_131,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552768
b_132,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552763
b_131,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552762
b_132,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552761
b_131,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552760
b_132,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552767
b_131,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552766
b_132,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552765
b_131,25,Queen South to Downtown via Westheights,s_merged_998638,2512,552764
b_2532,1,Downtown via River/Becker,muwtf_merged_998639,113,545008
b_2534,1,Downtown via River/Becker,muwtf_merged_998639,113,545009
b_131,1,Downtown via Lorraine,muwtf_merged_998639,112,545002
b_2533,1,Downtown via Lorraine,muwtf_merged_998639,112,545003
b_2533,1,Downtown via Lorraine,muwtf_merged_998639,112,545000
b_2534,1,Downtown via Lorraine,muwtf_merged_998639,112,545001
b_2581,1,Downtown via Lorraine,muwtf_merged_998639,112,545006
b_131,1,Downtown via Lorraine,muwtf_merged_998639,112,545007
a_1237,12,To Conestoga Mall,a_merged_998630,1201,507756
b_2534,1,Downtown via Lorraine,muwtf_merged_998639,112,545005
a_5832,58,Elmwood,a_merged_998630,5800,507651
b_931,5,Erb West,muwtf_merged_998639,501,546292
b_933,5,Erb West,muwtf_merged_998639,501,546293
b_932,5,Erb West,muwtf_merged_998639,501,546290
b_5132,65,Fisher Mills,a_merged_998635,6501,551303
b_940,5,Erb West,muwtf_merged_998639,501,546296
b_932,5,Erb West,muwtf_merged_998639,501,546297
b_908,9,Lakeshore to UW,muwtf_merged_998639,901,546922
b_908,9,Lakeshore to UW,muwtf_merged_998639,901,546923
b_934,5,Erb West,muwtf_merged_998639,501,546298
b_931,5,Erb West,muwtf_merged_998639,501,546299
a_1236,12,To Conestoga Mall,a_merged_998630,1201,507757
b_5331,53,Ainslie St. Terminal,muwtf_merged_998639,5311,544739
a_5831,58,Elmwood,a_merged_998630,5800,507650
a_2281,22,Laurentian West to Downtown,muwtf_merged_998634,2212,503876
a_8024,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507909
a_8004,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507908
a_8002,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507901
a_8022,200,iXpress to Conestoga Mall,a_merged_998630,20001,507900
a_8021,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507903
a_8001,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507902
a_8023,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507905
a_8022,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507904
a_8006,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507907
a_8003,200,iXpress to Ainslie Terminal,a_merged_998630,20011,507906
a_935,9,UWD to KUN,muwtf_merged_998634,913,503624
a_908,9,Lakeshore to UW,muwtf_merged_998634,901,503625
a_937,9,Lakeshore to UW,muwtf_merged_998634,901,503626
a_937,9,Lakeshore to UW,muwtf_merged_998634,901,503627
a_1332,9,UWD to KUN,muwtf_merged_998634,913,503620
a_951,9,UWD to PSC,muwtf_merged_998634,914,503621
a_5832,58,Elmwood,a_merged_998630,5800,507653
a_1334,9,UWD to PSC,muwtf_merged_998634,914,503623
a_937,9,Lakeshore to UW,muwtf_merged_998634,901,503628
a_908,9,Lakeshore to UW,muwtf_merged_998634,901,503629
a_5681,64,Langs,muwtf_merged_998634,6401,505051
a_5681,64,Langs,muwtf_merged_998634,6401,505050
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505053
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505052
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505055
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505054
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505057
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505056
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505059
a_6401,64,Cambridge Centre,muwtf_merged_998634,6411,505058
b_712,7,C Conestoga Mall,a_merged_998635,701,551528
b_701,7,C Conestoga Mall,a_merged_998635,701,551529
b_1135,11,Country Hills,muwtf_merged_998639,1101,545479
b_1181,11,Country Hills,muwtf_merged_998639,1101,545478
a_5831,58,Elmwood,a_merged_998630,5800,507652
b_2534,25,Queen South,muwtf_merged_998639,2501,545948
b_431,4,Glasgow,a_merged_998635,412,551032
b_705,7,C Conestoga Mall,a_merged_998635,701,551521
b_431,4,Glasgow,a_merged_998635,412,551030
b_432,4,Glasgow,a_merged_998635,412,551031
a_1232,31,Conestoga Mall,muwtf_merged_998634,3101,503343
b_432,4,Glasgow,a_merged_998635,412,551037
b_431,4,Glasgow,a_merged_998635,412,551034
b_432,4,Glasgow,a_merged_998635,412,551035
a_1238,12,To Conestoga Mall,a_merged_998630,1201,507752
b_2231,22,Laurentian West to Downtown,muwtf_merged_998639,2212,547166
a_714,7,A Fairview Park via Connaught,muwtf_merged_998634,714,501994
a_712,7,A Fairview Park via Connaught,muwtf_merged_998634,714,501995
a_731,7,A Fairview Park via Connaught,muwtf_merged_998634,714,501990
a_752,7,A Fairview Park via Connaught,muwtf_merged_998634,714,501991
a_708,7,A Fairview Park via Connaught,muwtf_merged_998634,714,501992
a_715,7,A Fairview Park via Connaught,muwtf_merged_998634,714,501993
b_633,18,Guelph Street,muwtf_merged_998639,1800,545571
a_5832,58,Elmwood,a_merged_998630,5800,507655
b_633,18,Downtown,muwtf_merged_998639,1801,545593
b_6401,64,Langs,muwtf_merged_998639,6401,548313
a_633,18,Guelph Street,muwtf_merged_998634,1800,502290
a_707,7,A Fairview Park via Connaught,a_merged_998630,716,508364
a_1232,12,To Conestoga Mall,a_merged_998630,1201,507753
b_5134,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545848
b_5136,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545849
b_5135,71,Melran,muwtf_merged_998639,7101,548496
a_5832,58,Elmwood,a_merged_998630,5800,507654
a_2236,23,Idlewood,muwtf_merged_998634,2301,501195
a_2231,23,Idlewood,muwtf_merged_998634,2301,501196
a_2232,23,Idlewood,muwtf_merged_998634,2301,501197
a_1181,19,Victoria South to Downtown,muwtf_merged_998634,1911,501190
a_631,19,Victoria South to Downtown,muwtf_merged_998634,1911,501191
a_1982,19,Victoria South to Downtown,muwtf_merged_998634,1911,501192
a_1981,19,Victoria South to Downtown,muwtf_merged_998634,1911,501193
a_2235,23,Idlewood,muwtf_merged_998634,2301,501198
a_2234,23,Idlewood,muwtf_merged_998634,2301,501199
a_710,7,A Fairview Park via Connaught,a_merged_998630,716,508365
b_5135,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545845
b_1031,16,Forest Glen,muwtf_merged_998639,1611,546435
a_5832,58,Elmwood,a_merged_998630,5800,507657
b_9801,9801,Poplar Guelph AM,muwtf_merged_998639,980101,544870
b_9901,9901,SPM to SMH Express 2,muwtf_merged_998639,990103,544871
b_9901,9901,BCI-Auburn,muwtf_merged_998639,990102,544872
b_9901,9901,SD-Dansbury,muwtf_merged_998639,990101,544873
b_1243,9910,RCSS-Westmount,muwtf_merged_998639,991001,544878
b_9911,9911,RCSS-Rolling Meadows,muwtf_merged_998639,991101,544879
b_5136,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545841
b_5532,63,Champlain,a_merged_998635,6300,550889
b_936,9,Lakeshore to Conestoga Mall,a_merged_998635,911,550600
a_5831,58,Elmwood,a_merged_998630,5800,507656
a_5332,57,Blair Road via Westcliff,muwtf_merged_998634,5701,501370
a_5331,57,Blair Road via Westcliff,muwtf_merged_998634,5701,501371
a_5334,57,Blair Road via Westcliff,muwtf_merged_998634,5701,501372
a_5333,57,Blair Road via Westcliff,muwtf_merged_998634,5701,501373
a_5332,57,Blair Road via Westcliff,muwtf_merged_998634,5701,501374
a_5632,56,Dunbar,muwtf_merged_998634,5601,501375
a_433,29,To The Boardwalk,muwtf_merged_998634,2911,504028
a_5631,56,Dunbar,muwtf_merged_998634,5601,501377
a_5632,56,Dunbar,muwtf_merged_998634,5601,501378
a_5633,56,Dunbar,muwtf_merged_998634,5601,501379
b_5432,54,Lisbon Pines,muwtf_merged_998639,5400,548227
b_5433,54,Lisbon Pines,muwtf_merged_998639,5400,548226
b_5432,54,Lisbon Pines,muwtf_merged_998639,5400,548221
b_5433,54,Lisbon Pines,muwtf_merged_998639,5400,548220
a_5431,54,Lisbon Pines,a_merged_998630,5400,506979
a_5431,54,Lisbon Pines,a_merged_998630,5400,506978
b_5433,54,Lisbon Pines,muwtf_merged_998639,5400,548223
a_5135,51,Hespeler Road to Hespeler,a_merged_998630,5101,506973
a_5134,51,Hespeler Road to Hespeler,a_merged_998630,5101,506972
a_934,35,Eastbridge to Uptown Waterloo,a_merged_998630,3501,507343
a_5135,51,Hespeler Road to Hespeler,a_merged_998630,5101,506970
a_5431,54,Lisbon Pines,a_merged_998630,5400,506977
a_5134,51,Hespeler Road to Hespeler,a_merged_998630,5101,506976
a_5136,51,Hespeler Road to Hespeler,a_merged_998630,5101,506975
a_5136,51,Hespeler Road to Hespeler,a_merged_998630,5101,506974
a_8022,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504827
a_8031,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504826
a_8006,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504825
a_8021,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504824
a_8028,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504823
a_8003,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504822
a_8004,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504821
a_8027,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504820
a_8002,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504829
a_8009,200,iXpress to Conestoga Mall,muwtf_merged_998634,20001,504828
a_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998630,5111,506882
a_755,7,C Conestoga Mall,muwtf_merged_998634,701,502047
a_5133,51,Hespeler Road to Ainslie Terminal,a_merged_998630,5111,506896
a_5132,51,Hespeler Road to Ainslie Terminal,a_merged_998630,5111,506897
b_754,7,C Charles St Terminal,muwtf_merged_998639,722,545437
a_5131,51,Hespeler Road to Ainslie Terminal,a_merged_998630,5111,506898
a_937,35,Eastbridge to Uptown Waterloo,a_merged_998630,3501,507340
b_5135,71,Tri-City Centre via Franklin,a_merged_998635,7111,551439
a_5133,51,Hespeler Road to Ainslie Terminal,a_merged_998630,5111,506899
a_754,7,C Conestoga Mall,muwtf_merged_998634,701,502046
a_2031,20,Victoria Hills to Downtown,a_merged_998630,2011,506359
a_1131,20,Victoria Hills to Downtown,a_merged_998630,2011,506358
a_631,20,Victoria Hills to Downtown,a_merged_998630,2011,506357
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506356
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506355
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506354
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506353
a_2031,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506352
a_631,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506351
a_1131,20,Victoria Hills to Highland Hills Mall,a_merged_998630,2001,506350
b_1381,13,Laurelwood,muwtf_merged_998639,1301,546739
b_936,13,Laurelwood,muwtf_merged_998639,1301,546738
b_936,13,Laurelwood,muwtf_merged_998639,1301,546731
b_933,13,Laurelwood,muwtf_merged_998639,1301,546730
b_940,13,Laurelwood,muwtf_merged_998639,1301,546733
b_939,13,Laurelwood,muwtf_merged_998639,1301,546732
b_934,13,Laurelwood,muwtf_merged_998639,1301,546735
b_932,13,Laurelwood,muwtf_merged_998639,1301,546734
b_933,13,Laurelwood,muwtf_merged_998639,1301,546737
b_931,13,Laurelwood,muwtf_merged_998639,1301,546736
b_6401,64,Cambridge Centre,muwtf_merged_998639,6411,548351
b_6401,64,Cambridge Centre,muwtf_merged_998639,6411,548350
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548353
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548352
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548355
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548354
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548357
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548356
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548359
b_6451,64,Cambridge Centre,muwtf_merged_998639,6411,548358
a_5132,65,Fisher Mills,a_merged_998630,6501,507991
b_2403,24,Highland,muwtf_merged_998639,2401,544551
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998634,5201,504676
b_1241,31,University of Waterloo,muwtf_merged_998639,3111,546622
a_5203,52,Ainslie Terminal via Preston Pkwy,muwtf_merged_998634,5211,504677
b_754,7,C Charles St Terminal,muwtf_merged_998639,722,545434
a_634,18,Guelph Street,muwtf_merged_998634,1800,502296
a_5202,52,Fairview via Preston Pkwy,muwtf_merged_998634,5201,504674
b_2402,24,Highland,muwtf_merged_998639,2401,544550
a_2281,22,Laurentian West to Highland Hills,muwtf_merged_998634,2202,503807
a_5333,52,Fairview via Preston Pkwy,muwtf_merged_998634,5201,504672
b_8005,200,iXpress to Ainslie Terminal,muwtf_merged_998639,20011,548179
a_5201,52,Fairview via Preston Pkwy,muwtf_merged_998634,5201,504673
a_754,7,C Conestoga Mall,muwtf_merged_998634,701,502050
a_755,7,C Conestoga Mall,muwtf_merged_998634,701,502051
a_1334,7,C Conestoga Mall,muwtf_merged_998634,701,502052
a_882,7,B Fairview Park via Weber,muwtf_merged_998634,711,502053
a_5331,66,Winston,a_merged_998630,6601,508038
a_1232,12,To Conestoga Mall,a_merged_998630,1201,507759
a_5633,56,Cambridge Centre,a_merged_998630,5611,507028
a_5632,56,Cambridge Centre,a_merged_998630,5611,507029
a_704,7,C Conestoga Mall,muwtf_merged_998634,701,502058
a_5331,66,Winston,a_merged_998630,6601,508035
a_5333,66,Winston,a_merged_998630,6601,508036
a_5332,66,Winston,a_merged_998630,6601,508037
a_5333,66,Winston,a_merged_998630,6601,508030
a_5134,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502503
a_5331,66,Winston,a_merged_998630,6601,508032
a_5333,66,Winston,a_merged_998630,6601,508033
b_5132,71,Tri-City Centre via Winston,s_merged_998638,7112,553377
b_5134,71,Tri-City Centre via Winston,s_merged_998638,7112,553376
b_5132,71,Tri-City Centre via Winston,s_merged_998638,7112,553375
b_5134,71,Tri-City Centre via Winston,s_merged_998638,7112,553374
b_5132,71,Tri-City Centre via Winston,s_merged_998638,7112,553373
b_5134,71,Tri-City Centre via Winston,s_merged_998638,7112,553372
b_5132,71,Tri-City Centre via Winston,s_merged_998638,7112,553371
b_731,14,Bathurst,muwtf_merged_998639,1401,546381
b_731,14,Conestoga Mall,muwtf_merged_998639,1413,546382
b_5134,71,Melran,s_merged_998638,7101,553379
b_5134,71,Tri-City Centre via Winston,s_merged_998638,7112,553378
a_1241,13,Laurelwood,muwtf_merged_998634,1301,503459
a_933,13,Laurelwood,muwtf_merged_998634,1301,503458
b_754,7,C Charles St Terminal,muwtf_merged_998639,722,545432
a_1384,13,Laurelwood,muwtf_merged_998634,1301,503453
a_933,13,Laurelwood,muwtf_merged_998634,1301,503452
a_1383,13,Laurelwood,muwtf_merged_998634,1301,503451
a_1382,13,Laurelwood,muwtf_merged_998634,1301,503450
a_1382,13,Laurelwood,muwtf_merged_998634,1301,503457
a_939,13,Laurelwood,muwtf_merged_998634,1301,503456
a_1381,13,Laurelwood,muwtf_merged_998634,1301,503455
a_936,13,Laurelwood,muwtf_merged_998634,1301,503454
b_2236,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547066
b_2231,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547067
b_2235,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547064
b_2234,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547065
b_2231,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547062
b_3201,32,Kumpf,muwtf_merged_998639,3201,546386
b_2233,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547060
b_937,9,Lakeshore to Conestoga Mall,a_merged_998635,911,550606
b_1134,20,Victoria Hills to Downtown,muwtf_merged_998639,2011,545658
b_2232,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547068
b_2235,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547069
a_734,9,University at King to Conestoga Mall,s_merged_998633,912,509821
b_805,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549550
b_802,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549551
b_803,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549552
b_804,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549553
b_806,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549554
b_807,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549555
b_801,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549556
b_805,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549557
b_802,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549558
b_803,8,Fairview via Westmount/Franklin TA,a_merged_998635,814,549559
a_5332,53,Hespeler Terminal,a_merged_998630,5301,507504
b_8002,200,iXpress to Conestoga Mall,muwtf_merged_998639,20001,548049
a_701,7,D Charles St Terminal,a_merged_998630,723,508379
b_8005,200,iXpress to Conestoga Mall,muwtf_merged_998639,20001,548048
a_432,29,To King/University turnaround,a_merged_998630,2901,507818
a_702,7,F Fairview Park via Wilson,a_merged_998630,719,508377
a_708,7,E Charles St Terminal,a_merged_998630,724,508376
a_702,7,C Charles St Terminal,a_merged_998630,722,508375
a_701,7,E Charles St Terminal,a_merged_998630,724,508374
a_712,7,E Charles St Terminal,a_merged_998630,724,508373
a_713,7,C Charles St Terminal,a_merged_998630,722,508372
b_2534,24,Downtown via Highview,muwtf_merged_998639,2412,544607
a_804,8,Charles St. via Westmount,muwtf_merged_998634,818,502960
b_2534,24,Downtown via Highview,muwtf_merged_998639,2412,544605
b_1131,24,Highland to Downtown,muwtf_merged_998639,2411,544604
a_434,4,Glasgow,muwtf_merged_998634,412,503909
a_433,4,Glasgow,muwtf_merged_998634,412,503908
a_8103,201,Forest Glen Plaza,muwtf_merged_998634,20111,504599
a_807,8,Charles St. via Weber,muwtf_merged_998634,817,502961
a_434,4,Glasgow,muwtf_merged_998634,412,503905
a_433,4,Glasgow,muwtf_merged_998634,412,503904
a_431,4,Glasgow,muwtf_merged_998634,412,503907
a_432,4,Glasgow,muwtf_merged_998634,412,503906
a_434,4,Glasgow,muwtf_merged_998634,412,503901
a_433,4,Glasgow,muwtf_merged_998634,412,503900
a_431,4,Glasgow,muwtf_merged_998634,412,503903
a_432,4,Glasgow,muwtf_merged_998634,412,503902
a_839,8,Charles St. via Weber,muwtf_merged_998634,817,502963
a_634,8,Charles St. via Weber,muwtf_merged_998634,817,502964
a_881,8,Charles St. via Weber,muwtf_merged_998634,817,502965
b_8003,200,iXpress to Conestoga Mall,a_merged_998635,20001,551201
b_8023,200,iXpress to Conestoga Mall,a_merged_998635,20001,551200
b_8004,200,iXpress to Conestoga Mall,a_merged_998635,20001,551203
b_8006,200,iXpress to Conestoga Mall,a_merged_998635,20001,551202
b_8025,200,iXpress to Conestoga Mall,a_merged_998635,20001,551205
a_839,8,Charles St. via Weber,muwtf_merged_998634,817,502966
b_8002,200,iXpress to Conestoga Mall,a_merged_998635,20001,551207
b_8005,200,iXpress to Conestoga Mall,a_merged_998635,20001,551206
b_8021,200,iXpress to Conestoga Mall,a_merged_998635,20001,551209
b_8001,200,iXpress to Conestoga Mall,a_merged_998635,20001,551208
a_884,8,Charles St. via Weber,muwtf_merged_998634,817,502967
b_8183,29,To King/University turnaround,s_merged_998638,2901,553283
b_133,15,Frederick,a_merged_998635,1501,550008
b_131,15,Frederick,a_merged_998635,1501,550009
b_931,13,Laurelwood,a_merged_998635,1301,550558
b_8181,29,To The Boardwalk,s_merged_998638,2911,553282
b_932,13,Laurelwood,a_merged_998635,1301,550556
b_937,13,Laurelwood,a_merged_998635,1301,550557
b_933,13,Laurelwood,a_merged_998635,1301,550554
b_132,15,Frederick,a_merged_998635,1501,550007
b_935,13,Laurelwood to UW,a_merged_998635,1311,550552
b_931,13,Laurelwood to UW,a_merged_998635,1311,550553
b_132,15,Frederick,a_merged_998635,1501,550002
b_133,15,Frederick,a_merged_998635,1501,550003
a_2281,29,To The Boardwalk,muwtf_merged_998634,2911,504049
a_434,29,To The Boardwalk,muwtf_merged_998634,2911,504048
b_8183,29,To The Boardwalk,s_merged_998638,2911,553280
a_2952,29,To The Boardwalk,muwtf_merged_998634,2911,504041
a_432,29,To The Boardwalk,muwtf_merged_998634,2911,504040
a_433,29,To The Boardwalk,muwtf_merged_998634,2911,504043
a_2951,29,To The Boardwalk,muwtf_merged_998634,2911,504042
a_432,29,To The Boardwalk,muwtf_merged_998634,2911,504045
a_434,29,To The Boardwalk,muwtf_merged_998634,2911,504044
a_2234,29,To The Boardwalk,muwtf_merged_998634,2911,504047
a_434,29,To The Boardwalk,muwtf_merged_998634,2911,504046
b_5231,52,Fairview via Preston Pkwy,s_merged_998638,5201,553023
b_8131,29,To King/University turnaround,s_merged_998638,2901,553285
b_5232,52,Fairview via Preston Pkwy,s_merged_998638,5201,553022
b_2232,22,Laurentian West to Forest Glen,muwtf_merged_998639,2201,547073
b_8181,29,To King/University turnaround,s_merged_998638,2901,553284
b_5631,60,Northview Acres,s_merged_998638,6000,553021
a_8101,201,UW/LAURIER,muwtf_merged_998634,20101,504571
b_2232,22,Laurentian West to Highland Hills,muwtf_merged_998639,2202,547093
b_5632,56,Dunbar,a_merged_998635,5601,550307
a_1232,27,Fairview Park,muwtf_merged_998634,2711,502605
b_5631,56,Dunbar,a_merged_998635,5601,550306
b_5232,52,Fairview via Preston Pkwy,s_merged_998638,5201,553024
b_5431,54,Lisbon Pines,a_merged_998635,5400,550305
a_1031,17,Fairview Park,a_merged_998630,1701,506762
b_5431,54,Lisbon Pines,a_merged_998635,5400,550304
a_1033,17,Fairview Park,a_merged_998630,1701,506763
a_705,7,D UW via University,muwtf_merged_998634,708,501954
a_1031,17,Fairview Park,a_merged_998630,1701,506760
a_709,7,D UW via University,muwtf_merged_998634,708,501955
b_5133,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545802
b_5131,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545803
a_1233,27,Fairview Park,muwtf_merged_998634,2711,502604
a_1033,17,Fairview Park,a_merged_998630,1701,506761
b_5133,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545806
b_5431,54,Lisbon Pines,a_merged_998635,5400,550301
b_5132,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545804
b_5133,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545805
a_1033,17,Fairview Park,a_merged_998630,1701,506766
b_5132,51,Hespeler Road to Hespeler,muwtf_merged_998639,5101,545808
b_5431,54,Lisbon Pines,a_merged_998635,5400,550300
a_1031,17,Fairview Park,a_merged_998630,1701,506767
a_334,3,Ottawa South,muwtf_merged_998634,300,501774
b_755,7,C Charles St Terminal,muwtf_merged_998639,722,545439
a_1033,17,Fairview Park,a_merged_998630,1701,506764
a_334,3,Ottawa South,muwtf_merged_998634,300,501775
a_5136,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502568
a_1031,17,Fairview Park,a_merged_998630,1701,506765
a_5135,51,Hespeler Road to Hespeler,muwtf_merged_998634,5101,502569
a_2532,25,Queen South to Downtown,a_merged_998630,2511,506502
a_2532,25,Queen South,a_merged_998630,2501,506503
a_2532,24,Downtown via Highview,a_merged_998630,2412,506500
a_2532,24,Downtown via Highview,a_merged_998630,2412,506501
a_2531,25,Queen South,a_merged_998630,2501,506506
a_132,25,Queen South,a_merged_998630,2501,506507
a_132,25,Queen South,a_merged_998630,2501,506504
a_133,25,Queen South,a_merged_998630,2501,506505
a_131,25,Queen South,a_merged_998630,2501,506508
a_2532,25,Queen South,a_merged_998630,2501,506509
b_755,7,C Charles St Terminal,muwtf_merged_998639,722,545438
a_5136,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502564
b_808,8,Fairview via Westmount/Franklin TR,muwtf_merged_998639,812,546128
b_5633,56,Dunbar,a_merged_998635,5601,550309
a_5135,51,Hespeler Road to Ainslie Terminal,muwtf_merged_998634,5111,502565
